state_code,date,commodity,total_allocated_qty
MN,2020-08-31,rice,27383.92
MN,2020-10-31,rice,27359.670000000002
MN,2020-11-30,rice,27198.8
MN,2020-12-31,rice,27022.91
MN,2021-01-31,rice,26379.55
MN,2021-02-28,rice,23654.24
MN,2021-03-31,rice,23998.739999999998
MN,2021-04-30,rice,23998.739999999998
MN,2021-05-31,rice,21051.08
MN,2021-06-30,rice,21051.08
MN,2021-07-31,rice,20469.78
MN,2021-08-31,rice,20469.78
MN,2021-09-30,rice,20691.12
MP,2017-09-30,rice,72.51
MP,2017-09-30,wheat,217.93
MP,2017-10-31,wheat,211977.33
MP,2017-11-30,rice,72426.06999999999
MP,2017-11-30,wheat,209825.77
MP,2017-12-31,rice,74290.31999999999
MP,2017-12-31,wheat,218868.1
MP,2018-01-31,rice,66396.78
MP,2018-01-31,wheat,195143.59
MP,2018-02-28,rice,73440.91
MP,2018-02-28,wheat,220016.95
MP,2018-03-31,rice,73440.93000000001
MP,2018-03-31,wheat,220017.11
MP,2018-04-30,rice,95893.4
MP,2018-04-30,wheat,280594.45
MP,2018-05-31,rice,174629.41
MP,2018-05-31,wheat,580700.3
MP,2018-06-30,rice,165644.38
MP,2018-06-30,wheat,550474.87
MP,2018-07-31,rice,97003.7
MP,2018-07-31,wheat,286538.07
MP,2018-08-31,rice,90474.97
MP,2018-08-31,wheat,267565.32
MP,2018-09-30,rice,93470.9
MP,2018-09-30,wheat,271973.99
MP,2018-10-31,rice,92942.51
MP,2018-10-31,wheat,270064.25
MP,2018-11-30,rice,144635.32
MP,2018-11-30,wheat,466781.73
MP,2018-12-31,rice,141596.97
MP,2018-12-31,wheat,462347.63
MP,2019-01-31,rice,93729.67
MP,2019-01-31,wheat,280842.37
MP,2019-02-28,rice,114972.61
MP,2019-02-28,wheat,266167.79
MP,2019-03-31,rice,93553.92
MP,2019-03-31,wheat,275893.84
MP,2019-04-30,rice,84271.08
MP,2019-04-30,wheat,239107.73
MP,2019-05-31,rice,89192.55
MP,2019-05-31,wheat,253957.51
MP,2019-06-30,rice,92594.86
MP,2019-06-30,wheat,268770.43
MP,2019-07-31,rice,370882.85
MP,2019-07-31,wheat,1457353.72
MP,2019-08-31,rice,103475.3
MP,2019-08-31,wheat,983941.6000000001
MP,2019-09-30,rice,87522.27
MP,2019-09-30,wheat,293466.47000000003
MP,2019-10-31,rice,113533.54
MP,2019-10-31,wheat,363284.25
MP,2019-11-30,rice,104881.25
MP,2019-11-30,wheat,332844.28
MP,2019-12-31,rice,99986.07
MP,2019-12-31,wheat,309137.22000000003
MP,2020-01-31,rice,101626.43
MP,2020-01-31,wheat,323584.3
MP,2020-02-29,rice,100674.32
MP,2020-02-29,wheat,329807.22
MP,2020-03-31,rice,191515.71
MP,2020-03-31,wheat,726211.49
MP,2020-04-30,rice,102175.68
MP,2020-04-30,wheat,324352.91000000003
MP,2020-05-31,rice,102866.24
MP,2020-05-31,wheat,329166.94
MP,2020-06-30,rice,98108.5
MP,2020-06-30,wheat,299722.44
MP,2020-07-31,rice,186871.97
MP,2020-07-31,wheat,677783.68
MP,2020-08-31,rice,96531.33
MP,2020-08-31,wheat,291550.93
MP,2020-10-31,rice,142124.43
MP,2020-10-31,wheat,504682.92
MP,2020-11-30,rice,78852.69
MP,2020-11-30,wheat,241031.84
MP,2020-12-31,rice,76137.2
MP,2020-12-31,wheat,241211.41
MP,2021-01-31,rice,84622.19
MP,2021-01-31,wheat,293299.79
MP,2021-02-28,rice,128715.71
MP,2021-02-28,wheat,405235.14
MP,2021-03-31,rice,171382.98
MP,2021-03-31,wheat,529752.46
MP,2021-04-30,rice,114531.15000000001
MP,2021-04-30,wheat,257337.25999999998
MP,2021-05-31,rice,71125.53
MP,2021-05-31,wheat,194826.43
MP,2021-06-30,rice,73452.47
MP,2021-06-30,wheat,232233.63
MP,2021-07-31,rice,74489.7
MP,2021-07-31,wheat,228832.82
MP,2021-08-31,rice,66708.27
MP,2021-08-31,wheat,180247.33
MP,2021-09-30,rice,60930.13
MP,2021-09-30,wheat,193792.87
MZ,2017-01-31,rice,650.85
MZ,2017-02-28,rice,651.1
MZ,2017-03-31,rice,651.55
MZ,2017-04-30,rice,651.34
MZ,2017-05-31,rice,1052.23
MZ,2017-06-30,rice,1050.6
MZ,2017-07-31,rice,1049.64
MZ,2017-08-31,rice,1048.65
MZ,2017-09-30,rice,1048.98
MZ,2017-10-31,rice,1046.05
MZ,2017-11-30,rice,1038.8899999999999
MZ,2017-12-31,rice,1053.44
MZ,2018-01-31,rice,3858.53
MZ,2018-02-28,rice,5637.17
MZ,2018-03-31,rice,4749.96
MZ,2018-04-30,rice,5500.75
MZ,2018-05-31,rice,4018.98
MZ,2018-06-30,rice,4011.21
MZ,2018-07-31,rice,3989.4700000000003
MZ,2018-08-31,rice,4137.63
MZ,2018-09-30,rice,4358.87
MZ,2018-10-31,rice,4031.7200000000003
MZ,2018-11-30,rice,4119.02
MZ,2018-12-31,rice,4231.45
MZ,2019-01-31,rice,4744.99
MZ,2019-02-28,rice,4103.66
MZ,2019-03-31,rice,4397.42
MZ,2019-04-30,rice,4030.52
MZ,2019-05-31,rice,3852.24
MZ,2019-06-30,rice,4112.16
MZ,2019-07-31,rice,4238.14
MZ,2019-08-31,rice,3642.52
MZ,2019-09-30,rice,3874.14
MZ,2019-10-31,rice,3913.1
MZ,2019-11-30,rice,3328.5499999999997
MZ,2019-12-31,rice,978.75
MZ,2020-02-29,rice,3980.2999999999997
MZ,2020-03-31,rice,3984.92
MZ,2020-04-30,rice,3993.04
MZ,2020-05-31,rice,3994.17
MZ,2020-06-30,rice,3992.67
MZ,2020-07-31,rice,3993.19
MZ,2020-08-31,rice,3986.87
MZ,2020-10-31,rice,3965.2599999999998
MZ,2020-11-30,rice,3955.94
MZ,2020-12-31,rice,3955.6099999999997
MZ,2021-01-31,rice,3956.4300000000003
MZ,2021-02-28,rice,3954.85
MZ,2021-03-31,rice,3955.72
MZ,2021-04-30,rice,3963.01
MZ,2021-05-31,rice,3985.9
MZ,2021-06-30,rice,3968.5
MZ,2021-07-31,rice,3955.5299999999997
MZ,2021-08-31,rice,3925.45
MZ,2021-09-30,rice,3917.69
NL,2018-01-31,rice,7632.13
NL,2018-02-28,rice,7632.13
NL,2018-03-31,rice,7632.120000000001
NL,2018-04-30,rice,7632.13
NL,2018-05-31,rice,7632.13
NL,2018-06-30,rice,7632.13
NL,2018-07-31,rice,7632.13
NL,2018-08-31,rice,7632.13
NL,2018-09-30,rice,7632.13
NL,2018-10-31,rice,7632.13
NL,2018-11-30,rice,7632.13
NL,2018-12-31,rice,7632.13
NL,2019-01-31,rice,7632.13
NL,2019-02-28,rice,7632.13
NL,2019-03-31,rice,7632.18
NL,2019-04-30,rice,7632.13
NL,2019-05-31,rice,7628.75
NL,2019-06-30,rice,7623.62
NL,2019-07-31,rice,7616.74
NL,2019-08-31,rice,7618.44
NL,2019-09-30,rice,7603.31
NL,2019-11-30,rice,8138.49
NL,2019-12-31,rice,8651.23
NL,2020-01-31,rice,13983.79
NL,2020-02-29,rice,12979.55
NL,2020-03-31,rice,14325.14
NL,2020-04-30,rice,14272.69
NL,2020-05-31,rice,9415.13
NL,2020-06-30,rice,7148.87
NL,2020-07-31,rice,7925.73
NL,2020-08-31,rice,7839.8
NL,2020-10-31,rice,7454.64
NL,2020-11-30,rice,7216.26
NL,2020-12-31,rice,6718.99
NL,2021-01-31,rice,6759.66
NL,2021-02-28,rice,6779.58
NL,2021-03-31,rice,6736.38
NL,2021-04-30,rice,6732.91
NL,2021-05-31,rice,6470.41
NL,2021-06-30,rice,6259.7300000000005
NL,2021-07-31,rice,6218.860000000001
NL,2021-08-31,rice,6122.37
NL,2021-09-30,rice,6158.349999999999
OD,2017-09-30,rice,155.58
OD,2017-09-30,wheat,45.34
OD,2017-10-31,wheat,27217.93
OD,2017-11-30,rice,155815.8
OD,2017-11-30,wheat,24800.5
OD,2017-12-31,rice,153639.1
OD,2017-12-31,wheat,24722.66
OD,2018-01-31,rice,156430.2
OD,2018-01-31,wheat,24703.88
OD,2018-02-28,rice,157551.75
OD,2018-02-28,wheat,24648.9
OD,2018-03-31,rice,158624.84
OD,2018-03-31,wheat,24633.07
OD,2018-04-30,rice,285416.48
OD,2018-04-30,wheat,45551.93
OD,2018-05-31,rice,443979.78
OD,2018-05-31,wheat,69008.85
OD,2018-06-30,rice,279622.24
OD,2018-06-30,wheat,44315.22
OD,2018-07-31,rice,302326.45
OD,2018-07-31,wheat,45727.8
OD,2018-08-31,rice,287947.84
OD,2018-08-31,wheat,46321.18
OD,2018-09-30,rice,291333.66
OD,2018-09-30,wheat,45816.99
OD,2018-10-31,rice,287795.14
OD,2018-10-31,wheat,45795.27
OD,2018-11-30,rice,283964.69
OD,2018-11-30,wheat,44990.94
OD,2018-12-31,rice,284017.23
OD,2018-12-31,wheat,43978.79
OD,2019-01-31,rice,280719.36
OD,2019-01-31,wheat,43435.81
OD,2019-02-28,rice,203399.49
OD,2019-02-28,wheat,31785.46
OD,2019-03-31,rice,199306.91999999998
OD,2019-03-31,wheat,28864.260000000002
OD,2019-04-30,rice,319664.44
OD,2019-04-30,wheat,48733.03
OD,2019-05-31,rice,318303.55
OD,2019-05-31,wheat,48489.38
OD,2019-06-30,rice,318268.4
OD,2019-06-30,wheat,48496.58
OD,2019-07-31,rice,176714.95
OD,2019-07-31,wheat,27488.38
OD,2019-08-31,rice,159013.3
OD,2019-08-31,wheat,24655.13
OD,2019-09-30,rice,256541.64
OD,2019-09-30,wheat,42936.38
OD,2019-10-31,rice,62002.649999999994
OD,2019-10-31,wheat,12854.1
OD,2019-11-30,rice,186678.24
OD,2019-11-30,wheat,27556.25
OD,2019-12-31,rice,394680.02
OD,2019-12-31,wheat,61015.11
OD,2020-01-31,rice,80709.94
OD,2020-01-31,wheat,14460.16
OD,2020-02-29,rice,910384.2999999999
OD,2020-02-29,wheat,56802.409999999996
OD,2020-03-31,rice,219514.73
OD,2020-03-31,wheat,34194.43
OD,2020-04-30,rice,176625.67
OD,2020-04-30,wheat,25783.36
OD,2020-05-31,rice,183786.91
OD,2020-05-31,wheat,26984.3
OD,2020-06-30,rice,176655.23
OD,2020-06-30,wheat,25784.11
OD,2020-07-31,rice,176306.42
OD,2020-07-31,wheat,25718.37
OD,2020-08-31,rice,183527.46
OD,2020-08-31,wheat,28273.64
OD,2020-10-31,rice,175665.91
OD,2020-10-31,wheat,27870.3
OD,2020-11-30,rice,169695.1
OD,2020-11-30,wheat,26542.53
OD,2020-12-31,rice,175366.91
OD,2020-12-31,wheat,27824.24
OD,2021-01-31,rice,169715.16
OD,2021-01-31,wheat,26390.39
OD,2021-02-28,rice,169571.1
OD,2021-02-28,wheat,26505.97
OD,2021-03-31,rice,173066.84
OD,2021-03-31,wheat,27211.08
OD,2021-04-30,rice,162317.04
OD,2021-04-30,wheat,23943.97
OD,2021-05-31,rice,162463.11
OD,2021-05-31,wheat,23958.46
OD,2021-06-30,rice,162463.11
OD,2021-06-30,wheat,23958.46
OD,2021-07-31,rice,104868.85
OD,2021-07-31,wheat,15180.34
OD,2021-08-31,rice,104868.85
OD,2021-08-31,wheat,15180.34
PB,2017-11-30,wheat,11369.22
PB,2017-12-31,wheat,11369.22
PB,2018-01-31,wheat,197825.48
PB,2018-02-28,wheat,315921.8
PB,2018-03-31,wheat,440439.22
PB,2018-04-30,wheat,376548.28
PB,2018-05-31,wheat,83488.17000000001
PB,2018-06-30,wheat,447724.26
PB,2018-07-31,wheat,457884.21
PB,2018-08-31,wheat,457884.21
PB,2018-09-30,wheat,422146.68
PB,2018-10-31,wheat,422146.68
PB,2019-01-31,wheat,421701.92
PB,2019-02-28,wheat,421701.92
PB,2019-03-31,wheat,430700.13
PB,2019-06-30,wheat,419829.41
PB,2019-07-31,wheat,419829.41
PB,2019-08-31,wheat,419829.41
PB,2019-09-30,wheat,419829.41
PB,2020-01-31,wheat,412888.57
PB,2020-02-29,wheat,141196.63
PB,2020-03-31,wheat,261832.04
PB,2020-04-30,wheat,33767.4
PB,2020-08-31,wheat,422102.31
PB,2021-03-31,wheat,446436.06
PB,2021-07-31,wheat,429782.88
PB,2021-08-31,wheat,429782.88
RJ,2017-09-30,wheat,194106.81
RJ,2017-10-31,wheat,183086.94
RJ,2017-11-30,wheat,180613.78
RJ,2017-12-31,wheat,196044.2
RJ,2018-01-31,wheat,191702.58000000002
RJ,2018-02-28,wheat,190428.43
RJ,2018-03-31,wheat,230040.57
RJ,2018-04-30,wheat,231300.39
RJ,2018-05-31,wheat,232939.86
RJ,2018-06-30,wheat,229550.71
RJ,2018-07-31,wheat,233046.87
RJ,2018-08-31,wheat,214006.38
RJ,2018-09-30,wheat,217731.44
RJ,2018-10-31,wheat,223884.59
RJ,2018-11-30,wheat,223424.33000000002
RJ,2018-12-31,wheat,229701.12
RJ,2019-01-31,wheat,226230.19
RJ,2019-02-28,wheat,226989.42
RJ,2019-03-31,wheat,228699.4
RJ,2019-04-30,wheat,231019.6
RJ,2019-05-31,wheat,212548.69
RJ,2019-06-30,wheat,231741.39
RJ,2019-07-31,wheat,243917.85
RJ,2019-08-31,wheat,231187.22
RJ,2019-09-30,wheat,232076.25
RJ,2019-10-31,wheat,232095.9
RJ,2019-11-30,wheat,232029.0
RJ,2019-12-31,wheat,232561.93
RJ,2020-01-31,wheat,232425.0
RJ,2020-02-29,wheat,232413.22
RJ,2020-03-31,wheat,228772.8
RJ,2020-04-30,wheat,241501.3
RJ,2020-05-31,wheat,239791.11000000002
RJ,2020-06-30,wheat,234500.85
RJ,2020-07-31,wheat,234362.74
RJ,2020-08-31,wheat,235543.77
RJ,2020-10-31,wheat,233489.38
RJ,2020-11-30,wheat,233135.85
RJ,2020-12-31,wheat,232906.04
RJ,2021-01-31,wheat,232825.34
RJ,2021-02-28,wheat,232008.5
RJ,2021-03-31,wheat,209960.91
RJ,2021-04-30,wheat,213504.41
RJ,2021-05-31,wheat,213033.83
RJ,2021-06-30,wheat,217671.18
RJ,2021-07-31,wheat,179785.74
RJ,2021-08-31,wheat,182844.52
RJ,2021-09-30,wheat,180813.11
SK,2018-01-31,rice,1809.43
SK,2018-01-31,wheat,550.46
SK,2018-02-28,rice,2435.56
SK,2018-02-28,wheat,550.64
SK,2018-03-31,rice,8370.21
SK,2018-04-30,rice,3169.52
SK,2018-05-31,rice,3174.9900000000002
SK,2018-06-30,rice,3170.3
SK,2018-07-31,rice,3765.95
SK,2018-08-31,rice,2855.04
SK,2018-08-31,wheat,849.77
SK,2018-09-30,rice,4395.7699999999995
SK,2018-10-31,rice,4395.83
SK,2018-11-30,rice,4389.33
SK,2018-12-31,rice,4249.04
SK,2018-12-31,wheat,140.66
SK,2019-01-31,rice,4411.65
SK,2019-02-28,rice,4395.54
SK,2019-03-31,rice,4395.77
SK,2019-04-30,rice,4395.6
SK,2019-05-31,rice,4395.82
SK,2019-06-30,rice,4395.12
SK,2019-07-31,rice,4395.3099999999995
SK,2019-08-31,rice,4374.84
SK,2019-09-30,rice,4344.48
SK,2019-10-31,rice,4357.5
SK,2019-11-30,rice,4358.360000000001
SK,2019-12-31,rice,4363.43
SK,2020-01-31,rice,4369.98
SK,2020-02-29,rice,4370.08
SK,2020-03-31,rice,4373.71
SK,2020-04-30,rice,4372.39
SK,2020-05-31,rice,4352.9400000000005
SK,2020-06-30,rice,4203.19
SK,2020-06-30,wheat,140.87
SK,2020-07-31,rice,2171.93
SK,2020-08-31,rice,2175.49
SK,2020-10-31,rice,2123.73
SK,2020-11-30,rice,2130.02
SK,2020-12-31,rice,2134.98
SK,2021-01-31,rice,2140.5
SK,2021-02-28,rice,2142.69
SK,2021-03-31,rice,2144.5699999999997
SK,2021-04-30,rice,2148.45
SK,2021-05-31,rice,2153.46
SK,2021-06-30,rice,2155.09
SK,2021-07-31,rice,2157.14
SK,2021-08-31,rice,2157.03
TN,2017-09-30,rice,653.85
TN,2017-09-30,wheat,27.92
TN,2017-10-31,rice,700918.3099999999
TN,2017-10-31,wheat,31212.22
TN,2017-11-30,rice,701707.04
TN,2017-11-30,wheat,31438.6
TN,2017-12-31,rice,705973.59
TN,2017-12-31,wheat,30889.0
TN,2018-01-31,rice,218804.33000000002
TN,2018-01-31,wheat,11920.51
TN,2018-02-28,rice,215686.54
TN,2018-02-28,wheat,13898.300000000001
TN,2018-03-31,rice,188332.58
TN,2018-03-31,wheat,6517.4400000000005
TN,2018-04-30,rice,217017.5
TN,2018-04-30,wheat,6929.5
TN,2018-05-31,rice,217044.81
TN,2018-05-31,wheat,6900.76
TN,2018-06-30,rice,216310.03
TN,2018-06-30,wheat,6900.96
TN,2018-07-31,rice,216272.96
TN,2018-07-31,wheat,6900.76
TN,2018-08-31,rice,216101.23
TN,2018-08-31,wheat,6900.96
TN,2018-09-30,rice,216193.96
TN,2018-09-30,wheat,6900.81
TN,2018-10-31,rice,214752.48
TN,2018-10-31,wheat,6901.39
TN,2018-11-30,rice,213354.08
TN,2018-11-30,wheat,6899.4
TN,2018-12-31,rice,213072.1
TN,2018-12-31,wheat,6892.95
TN,2019-01-31,rice,213406.81
TN,2019-01-31,wheat,6890.93
TN,2019-02-28,rice,213485.85
TN,2019-02-28,wheat,6888.3
TN,2019-03-31,rice,213720.1
TN,2019-03-31,wheat,6885.639999999999
TN,2019-04-30,rice,214129.93
TN,2019-04-30,wheat,6882.65
TN,2019-05-31,rice,215260.62
TN,2019-05-31,wheat,6879.6900000000005
TN,2019-06-30,rice,215835.46
TN,2019-06-30,wheat,6907.74
TN,2019-07-31,rice,216011.08000000002
TN,2019-07-31,wheat,6906.08
TN,2019-08-31,rice,216238.59
TN,2019-08-31,wheat,6903.43
TN,2019-09-30,rice,216161.41
TN,2019-09-30,wheat,6901.0
TN,2019-10-31,rice,216036.25
TN,2019-10-31,wheat,6898.2
TN,2019-11-30,rice,216325.01
TN,2019-11-30,wheat,6896.15
TN,2019-12-31,rice,216406.02
TN,2019-12-31,wheat,6895.15
TN,2020-01-31,rice,216836.91
TN,2020-01-31,wheat,6914.04
TN,2020-02-29,rice,216971.05
TN,2020-02-29,wheat,6911.33
TN,2020-03-31,rice,236274.61000000002
TN,2020-03-31,wheat,7317.05
TN,2020-04-30,rice,236680.88
TN,2020-04-30,wheat,7367.55
TN,2020-05-31,rice,236208.3
TN,2020-05-31,wheat,7800.1900000000005
TN,2020-06-30,rice,237189.47
TN,2020-06-30,wheat,7788.91
TN,2020-07-31,rice,233116.76
TN,2020-07-31,wheat,7815.86
TN,2020-08-31,rice,228829.45
TN,2020-08-31,wheat,7385.79
TN,2020-10-31,rice,216671.84
TN,2020-10-31,wheat,21607.03
TN,2020-11-30,rice,237205.01
TN,2020-11-30,wheat,22149.96
TN,2020-12-31,rice,237682.42
TN,2020-12-31,wheat,21422.21
TN,2021-01-31,rice,213860.0
TN,2021-01-31,wheat,21338.5
TN,2021-02-28,rice,213780.0
TN,2021-02-28,wheat,21344.35
TN,2021-03-31,rice,213843.0
TN,2021-03-31,wheat,21364.48
TN,2021-04-30,rice,205217.14
TN,2021-04-30,wheat,21335.73
TN,2021-05-31,rice,198259.23
TN,2021-05-31,wheat,21336.76
TN,2021-06-30,rice,198746.88
TN,2021-06-30,wheat,21338.59
TN,2021-07-31,rice,145975.0
TN,2021-07-31,wheat,15084.22
TN,2021-08-31,rice,146034.11
TN,2021-08-31,wheat,15083.0
TN,2021-09-30,rice,146081.06
TN,2021-09-30,wheat,15083.0
TN,2021-10-31,rice,6445.0
TN,2021-10-31,wheat,599.0
TR,2018-01-31,rice,3416.08
TR,2018-02-28,rice,17541.88
TR,2018-02-28,wheat,1629.66
TR,2018-03-31,rice,17561.63
TR,2018-03-31,wheat,1638.08
TR,2018-04-30,rice,19382.67
TR,2018-04-30,wheat,1627.93
TR,2018-05-31,rice,28628.64
TR,2018-06-30,rice,27416.53
TR,2018-07-31,rice,27325.59
TR,2018-08-31,rice,26822.49
TR,2018-09-30,rice,26869.989999999998
TR,2018-10-31,rice,26935.010000000002
TR,2018-11-30,rice,27000.14
TR,2018-12-31,rice,27033.41
TR,2019-01-31,rice,27053.04
TR,2019-02-28,rice,27066.88
TR,2019-03-31,rice,27027.34
TR,2019-04-30,rice,27116.61
TR,2019-05-31,rice,27131.47
TR,2019-06-30,rice,27141.48
TR,2019-07-31,rice,13526.66
TR,2019-08-31,rice,13535.52
TR,2019-09-30,rice,27083.0
TR,2019-10-31,rice,27154.22
TR,2019-11-30,rice,13592.029999999999
TR,2019-12-31,rice,13590.05
TR,2020-01-31,rice,13584.150000000001
TR,2020-01-31,wheat,0.01
TR,2020-02-29,rice,13576.95
TR,2020-03-31,rice,13571.18
TR,2020-04-30,rice,13559.8
TR,2020-05-31,rice,13555.27
TR,2020-06-30,rice,13553.28
TR,2020-07-31,rice,13550.0
TR,2020-08-31,rice,13538.49
TR,2020-10-31,rice,13520.61
TR,2020-10-31,wheat,0.1
TR,2020-11-30,rice,13515.380000000001
TR,2020-11-30,wheat,0.01
TR,2020-12-31,rice,13507.95
TR,2020-12-31,wheat,0.01
TR,2021-01-31,rice,13499.369999999999
TR,2021-02-28,rice,13529.23
TR,2021-03-31,rice,13683.68
TR,2021-04-30,rice,13768.27
TR,2021-05-31,rice,13769.41
TR,2021-06-30,rice,13778.3
TR,2021-07-31,rice,13784.150000000001
TR,2021-08-31,rice,13785.2
TR,2021-09-30,rice,13770.63
TS,2017-08-31,rice,46.75
TS,2017-08-31,wheat,1.45
TS,2017-09-30,rice,66.13
TS,2017-09-30,wheat,1.75
TS,2017-10-31,wheat,1753.3200000000002
TS,2017-11-30,rice,84059.29
TS,2017-11-30,wheat,1911.93
TS,2017-12-31,rice,84059.53
TS,2017-12-31,wheat,1919.1100000000001
TS,2018-01-31,rice,84056.88
TS,2018-01-31,wheat,1919.1
TS,2018-02-28,rice,125268.42
TS,2018-02-28,wheat,2180.6200000000003
TS,2018-03-31,rice,152999.81
TS,2018-03-31,wheat,2180.6200000000003
TS,2018-04-30,rice,144289.34
TS,2018-05-31,rice,138345.37
TS,2018-06-30,rice,138365.86
TS,2018-07-31,rice,138316.07
TS,2018-08-31,rice,138299.54
TS,2018-09-30,rice,180979.45
TS,2018-10-31,rice,140232.76
TS,2018-11-30,rice,140240.47
TS,2018-12-31,rice,140280.52
TS,2019-01-31,rice,140243.29
TS,2019-02-28,rice,140113.32
TS,2019-03-31,rice,139131.73
TS,2019-04-30,rice,138862.55
TS,2019-05-31,rice,138876.75
TS,2019-06-30,rice,138928.13
TS,2019-07-31,rice,139035.97
TS,2019-08-31,rice,158332.88999999998
TS,2019-09-30,rice,109027.7
TS,2019-10-31,rice,108737.61
TS,2019-11-30,rice,108796.79
TS,2019-12-31,rice,108992.84999999999
TS,2020-01-31,rice,109228.43000000001
TS,2020-02-29,rice,109343.84
TS,2020-03-31,rice,109309.56999999999
TS,2020-04-30,rice,109450.1
TS,2020-05-31,rice,109478.31
TS,2020-06-30,rice,109181.48
TS,2020-07-31,rice,108863.34
TS,2020-08-31,rice,108698.82
TS,2020-10-31,rice,108624.25
TS,2020-11-30,rice,108497.81
TS,2020-12-31,rice,108707.20999999999
TS,2021-01-31,rice,107959.09
TS,2021-02-28,rice,108231.68000000001
TS,2021-03-31,rice,108051.52
TS,2021-04-30,rice,107974.69
TS,2021-05-31,rice,107855.13
TS,2021-06-30,rice,108377.75
TS,2021-07-31,rice,78434.71
TS,2021-08-31,rice,78419.52
TS,2021-09-30,rice,76116.75
UK,2018-01-31,rice,8913.09
UK,2018-01-31,wheat,5462.65
UK,2018-02-28,rice,15663.22
UK,2018-02-28,wheat,9599.57
UK,2018-03-31,rice,17621.6
UK,2018-03-31,wheat,10757.67
UK,2018-04-30,rice,21209.88
UK,2018-04-30,wheat,13109.779999999999
UK,2018-05-31,rice,23502.42
UK,2018-05-31,wheat,14175.09
UK,2018-06-30,rice,34727.27
UK,2018-06-30,wheat,22573.35
UK,2018-07-31,rice,22666.010000000002
UK,2018-07-31,wheat,13970.72
UK,2018-08-31,rice,36236.73
UK,2018-08-31,wheat,22880.76
UK,2018-09-30,rice,32774.92
UK,2018-09-30,wheat,20630.2
UK,2018-10-31,rice,33247.19
UK,2018-10-31,wheat,20917.71
UK,2018-11-30,rice,40556.35
UK,2018-11-30,wheat,25986.95
UK,2018-12-31,rice,40972.86
UK,2018-12-31,wheat,25987.309999999998
UK,2019-01-31,rice,40047.34
UK,2019-01-31,wheat,25420.3
UK,2019-02-28,rice,39732.159999999996
UK,2019-02-28,wheat,25232.34
UK,2019-03-31,rice,37453.48
UK,2019-03-31,wheat,23954.43
UK,2019-04-30,rice,40886.55
UK,2019-04-30,wheat,25934.49
UK,2019-05-31,rice,40647.54
UK,2019-05-31,wheat,25910.56
UK,2019-06-30,rice,41004.59
UK,2019-06-30,wheat,26024.920000000002
UK,2019-07-31,rice,41411.47
UK,2019-07-31,wheat,25381.21
UK,2019-08-31,rice,41424.62
UK,2019-08-31,wheat,25389.25
UK,2019-09-30,rice,41388.3
UK,2019-09-30,wheat,25366.98
UK,2019-10-31,rice,41328.770000000004
UK,2019-10-31,wheat,25303.82
UK,2019-11-30,rice,40947.17
UK,2019-11-30,wheat,25280.489999999998
UK,2019-12-31,rice,41207.18
UK,2019-12-31,wheat,25256.0
UK,2020-01-31,rice,41207.19
UK,2020-01-31,wheat,25256.0
UK,2020-02-29,rice,41121.05
UK,2020-02-29,wheat,25203.489999999998
UK,2020-03-31,rice,40862.26
UK,2020-03-31,wheat,25410.29
UK,2020-04-30,rice,41216.53
UK,2020-04-30,wheat,25261.75
UK,2020-05-31,rice,39258.39
UK,2020-05-31,wheat,23370.05
UK,2020-06-30,rice,32664.31
UK,2020-06-30,wheat,20019.62
UK,2020-07-31,rice,41333.090000000004
UK,2020-07-31,wheat,25414.43
UK,2020-08-31,rice,41356.12
UK,2020-08-31,wheat,25318.2
UK,2020-10-31,rice,38547.51
UK,2020-10-31,wheat,24803.68
UK,2020-11-30,rice,39407.45
UK,2020-11-30,wheat,24152.620000000003
UK,2020-12-31,rice,40414.01
UK,2020-12-31,wheat,24760.09
UK,2021-01-31,rice,37333.35
UK,2021-01-31,wheat,23322.43
UK,2021-02-28,rice,41958.63
UK,2021-02-28,wheat,25720.32
UK,2021-03-31,rice,39106.02
UK,2021-03-31,wheat,24117.73
UK,2021-04-30,rice,40005.07
UK,2021-04-30,wheat,24537.9
UK,2021-05-31,rice,40300.380000000005
UK,2021-05-31,wheat,24826.98
UK,2021-06-30,rice,41067.98
UK,2021-06-30,wheat,25566.78
UK,2021-07-31,rice,34613.71
UK,2021-07-31,wheat,24324.239999999998
UK,2021-08-31,rice,42926.89
UK,2021-08-31,wheat,28595.440000000002
UK,2021-09-30,rice,40323.1
UK,2021-09-30,wheat,25105.64
UP,2017-10-31,rice,325445.6
UP,2017-10-31,wheat,477932.1
UP,2017-11-30,rice,324058.94
UP,2017-11-30,wheat,475852.21
UP,2017-12-31,rice,330437.52
UP,2017-12-31,wheat,485294.8
UP,2018-01-31,rice,1446317.08
UP,2018-01-31,wheat,2128547.56
UP,2018-02-28,rice,991497.11
UP,2018-02-28,wheat,1457305.54
UP,2018-03-31,rice,520394.99
UP,2018-03-31,wheat,761164.27
UP,2018-04-30,rice,639064.77
UP,2018-04-30,wheat,935738.67
UP,2018-05-31,rice,638268.99
UP,2018-05-31,wheat,934545.0
UP,2018-06-30,rice,627877.13
UP,2018-06-30,wheat,921343.04
UP,2018-07-31,rice,627742.44
UP,2018-07-31,wheat,921141.11
UP,2018-08-31,rice,620202.69
UP,2018-08-31,wheat,909831.44
UP,2018-09-30,rice,612104.66
UP,2018-09-30,wheat,895298.4
UP,2018-10-31,rice,609385.49
UP,2018-10-31,wheat,891219.68
