date,state_code,commodity,total_allocated_qty,lag_1,lag_2,lag_3,lag_6,lag_9,lag_12,rolling_mean_3,rolling_mean_6,rolling_std_3
2021-09-30,DH,wheat,43.596000000000004,43.596000000000004,43.596000000000004,116.62,116.78,116.41,119.52,67.93733333333334,92.43033333333334,42.16042605730264
2018-08-31,DL,rice,14183.24,7126.55,7596.72,14367.36,14114.26,2343.84,1136.361,9696.876666666667,12561.968333333332,4051.5831328547806
2018-09-30,DL,rice,7866.19,14183.24,7126.55,7596.72,14092.91,1136.361,1136.361,9635.503333333334,12573.464999999998,3945.465314666111
2018-10-31,DL,rice,6263.77,7866.19,14183.24,7126.55,18074.01,13914.4,1136.361,9725.326666666666,11535.678333333331,3878.3386002299176
2018-11-30,DL,rice,7349.73,6263.77,7866.19,14183.24,14367.36,14114.26,2343.84,9437.733333333334,9567.304999999998,4187.100739967138
2018-12-31,DL,rice,6545.51,7349.73,6263.77,7866.19,7596.72,14092.91,1136.361,7159.8966666666665,8397.699999999999,817.9027967511623
2019-01-31,DL,rice,7200.71,6545.51,7349.73,6263.77,7126.55,18074.01,13914.4,6719.670000000001,8222.498333333333,563.5388714188601
2019-02-28,DL,rice,6737.88,7200.71,6545.51,7349.73,14183.24,14367.36,14114.26,7031.983333333334,8234.858333333334,427.8363800956791
2019-03-31,DL,rice,8418.84,6737.88,7200.71,6545.51,7866.19,7596.72,14092.91,6828.033333333334,6993.964999999999,336.7751143320656
2019-04-30,DL,rice,7374.88,8418.84,6737.88,7200.71,6263.77,7126.55,18074.01,7452.4766666666665,7086.073333333334,868.3009105335382
2019-05-31,DL,rice,6584.5,7374.88,8418.84,6737.88,7349.73,14183.24,14367.36,7510.533333333334,7271.258333333332,848.6506940628583
2019-06-30,DL,rice,24810.53,6584.5,7374.88,8418.84,6545.51,7866.19,7596.72,7459.406666666667,7143.72,920.0866138214225
2019-07-31,DL,rice,7391.59,24810.53,6584.5,7374.88,7200.71,6263.77,7126.55,12923.303333333335,10187.89,10302.222745826908
2019-08-31,DL,rice,6508.41,7391.59,24810.53,6584.5,6737.88,7349.73,14183.24,12928.873333333331,10219.703333333333,10297.726565870416
2019-09-30,DL,rice,7444.52,6508.41,7391.59,24810.53,8418.84,6545.51,7866.19,12903.51,10181.458333333332,10321.232760111556
2019-10-31,DL,rice,6157.110000000001,7444.52,6508.41,7391.59,7374.88,7200.71,6263.77,7114.84,10019.071666666665,525.8501734335307
2019-11-30,DL,rice,69691.06,6157.110000000001,7444.52,6508.41,6584.5,6737.88,7349.73,6703.346666666667,9816.11,665.4745337226761
2019-12-31,DL,rice,7475.71,69691.06,6157.110000000001,7444.52,24810.53,8418.84,6545.51,27764.23,20333.87,36315.40529188267
2020-01-31,DL,rice,7466.4,7475.71,69691.06,6157.110000000001,7391.59,7374.88,7200.71,27774.626666666667,17444.733333333334,36306.682773710316
2020-02-29,DL,rice,7501.19,7466.4,7475.71,69691.06,6508.41,6584.5,6737.88,28211.056666666667,17457.201666666664,35922.736937335845
2020-03-31,DL,rice,6699.26,7501.19,7466.4,7475.71,7444.52,24810.53,8418.84,7481.099999999999,17622.665,18.010416435567866
2020-04-30,DL,rice,4923.62,6699.26,7501.19,7466.4,6157.110000000001,7391.59,7374.88,7222.283333333333,17498.454999999998,453.28538630041845
2020-05-31,DL,rice,6305.47,4923.62,6699.26,7501.19,69691.06,6508.41,6584.5,6374.69,17292.873333333333,1319.081513743635
2020-06-30,DL,rice,9337.02,6305.47,4923.62,6699.26,7475.71,7444.52,24810.53,5976.116666666666,6728.608333333334,932.5125018108548
2020-07-31,DL,rice,6563.84,9337.02,6305.47,4923.62,7466.4,6157.110000000001,7391.59,6855.37,7038.826666666667,2257.502468990941
2020-08-31,DL,rice,6962.35,6563.84,9337.02,6305.47,7501.19,69691.06,6508.41,7402.110000000001,6888.400000000001,1680.6535322011448
2020-09-30,DL,rice,6600.02,6962.35,6563.84,9337.02,6699.26,7475.71,7444.52,7621.07,6798.593333333334,1499.3551470216057
2020-10-31,DL,rice,6622.75,6600.02,6962.35,6563.84,4923.62,7466.4,6157.110000000001,6708.736666666667,6782.053333333334,220.37930990346507
2020-11-30,DL,rice,6645.25,6622.75,6600.02,6962.35,6305.47,7501.19,69691.06,6728.373333333334,7065.241666666666,202.9482043121526
2020-12-31,DL,rice,7658.2,6645.25,6622.75,6600.02,9337.02,6699.26,7475.71,6622.673333333333,7121.871666666666,22.615097468927
2021-01-31,DL,rice,6982.91,7658.2,6645.25,6622.75,6563.84,4923.62,7466.4,6975.400000000001,6842.068333333334,591.4291525619863
2021-02-28,DL,rice,77104.236,6982.91,7658.2,6645.25,6962.35,6305.47,7501.19,7095.453333333334,6911.913333333333,515.76780340917
2021-03-31,DL,rice,75846.24,77104.236,6982.91,7658.2,6600.02,9337.02,6699.26,30581.782000000003,18602.22766666667,40291.041793215176
2021-04-30,DL,rice,76704.72,75846.24,77104.236,6982.91,6622.75,6563.84,4923.62,53311.128666666664,30143.264333333336,40126.34448967243
2021-05-31,DL,rice,77104.236,76704.72,75846.24,77104.236,6645.25,6962.35,6305.47,76551.732,41823.59266666667,642.8004979082281
2021-06-30,DL,rice,77104.236,77104.236,76704.72,75846.24,7658.2,6600.02,9337.02,76551.732,53566.757000000005,642.8004979082281
2021-07-31,DL,rice,14685.69,77104.236,77104.236,76704.72,6982.91,6622.75,6563.84,76971.06400000001,65141.09633333333,230.660670143543
2021-08-31,DL,rice,14683.23,14685.69,77104.236,77104.236,77104.236,6645.25,6962.35,56298.054,66424.893,36037.364335525024
2018-08-31,DL,wheat,50285.57,27203.64,26524.93,26372.94,53639.75,9084.1,4894.242000000002,26700.50333333333,39320.455,442.3065894066846
2018-09-30,DL,wheat,25663.76,50285.57,27203.64,26524.93,55262.39,4894.242000000002,4894.242000000002,34671.38,38761.424999999996,13526.542752421969
2018-10-31,DL,wheat,23719.01,25663.76,50285.57,27203.64,46919.08,55436.48,9084.09,34384.323333333334,33828.32,13792.390719858275
2018-11-30,DL,wheat,26764.38,23719.01,25663.76,50285.57,26372.94,53639.75,9084.1,33222.78,29961.641666666666,14808.768182353971
2018-12-31,DL,wheat,24711.59,26764.38,23719.01,25663.76,26524.93,55262.39,4894.242000000002,25382.38333333333,30026.881666666668,1542.0600606437652
2019-01-31,DL,wheat,27944.71,24711.59,26764.38,23719.01,27203.64,46919.08,55436.48,25064.993333333336,29724.658333333336,1553.1387723679595
2019-02-28,DL,wheat,26023.8,27944.71,24711.59,26764.38,50285.57,26372.94,53639.75,26473.559999999998,29848.17,1636.0618686037867
2019-03-31,DL,wheat,31410.56,26023.8,27944.71,24711.59,25663.76,26524.93,55262.39,26226.699999999997,25804.541666666668,1626.0819601420203
2019-04-30,DL,wheat,28356.6,31410.56,26023.8,27944.71,23719.01,27203.64,46919.08,28459.690000000002,26762.341666666664,2730.0547841937737
2019-05-31,DL,wheat,25204.71,28356.6,31410.56,26023.8,26764.38,50285.57,26372.94,28596.986666666664,27535.27333333333,2701.413544152884
2019-06-30,DL,wheat,97873.81,25204.71,28356.6,31410.56,24711.59,25663.76,26524.93,28323.956666666665,27275.328333333327,3103.053777496073
2019-07-31,DL,wheat,28486.52,97873.81,25204.71,28356.6,27944.71,23719.01,27203.64,50478.37333333333,39469.03166666667,41075.89518514517
2019-08-31,DL,wheat,28218.85,28486.52,97873.81,25204.71,26023.8,26764.38,50285.57,50521.67999999999,39559.333333333336,41040.964058751095
2019-09-30,DL,wheat,28702.52,28218.85,28486.52,97873.81,31410.56,24711.59,25663.76,51526.39333333333,39925.175,40138.26336007118
2019-10-31,DL,wheat,23703.16,28702.52,28218.85,28486.52,28356.6,27944.71,23719.01,28469.296666666665,39473.835,242.2945513881147
2019-11-30,DL,wheat,254802.07,23703.16,28702.52,28218.85,25204.71,26023.8,26764.38,26874.843333333334,38698.261666666665,2757.383822109716
2019-12-31,DL,wheat,28889.99,254802.07,23703.16,28702.52,97873.81,31410.56,24711.59,102402.58333333333,76964.48833333333,132005.49629579837
2020-01-31,DL,wheat,28849.95,28889.99,254802.07,23703.16,28486.52,28356.6,27944.71,102465.07333333332,65467.185,131953.19706785143
2020-02-29,DL,wheat,29008.35,28849.95,28889.99,254802.07,28218.85,25204.71,26023.8,104180.67,65527.756666666675,130441.96028989446
2020-03-31,DL,wheat,32441.02,29008.35,28849.95,28889.99,28702.52,97873.81,31410.56,28916.096666666668,65659.34,82.36387883609419
2020-04-30,DL,wheat,18975.07,32441.02,29008.35,28849.95,23703.16,28486.52,28356.6,30099.77333333333,66282.42333333334,2029.12533019449
2020-05-31,DL,wheat,23663.78,18975.07,32441.02,29008.35,254802.07,28218.85,25204.71,26808.146666666667,65494.40833333333,6997.40118770083
2020-06-30,DL,wheat,36395.76,23663.78,18975.07,32441.02,28889.99,28702.52,97873.81,25026.623333333333,26971.36,6835.638873875435
2020-07-31,DL,wheat,25303.22,36395.76,23663.78,18975.07,28849.95,23703.16,28486.52,26344.87,28222.321666666667,9014.504573746895
2020-08-31,DL,wheat,27265.59,25303.22,36395.76,23663.78,29008.35,254802.07,28218.85,28454.253333333338,27631.2,6926.224583489694
2020-09-30,DL,wheat,25444.09,27265.59,25303.22,36395.76,32441.02,28889.99,28702.52,29654.85666666667,27340.74,5919.675440109613
2020-10-31,DL,wheat,22996.26,25444.09,27265.59,25303.22,18975.07,28849.95,23703.16,26004.3,26174.585000000003,1094.5777438371676
2020-11-30,DL,wheat,25638.56,22996.26,25444.09,27265.59,23663.78,29008.35,254802.07,25235.313333333335,26844.78333333333,2142.308435925373
2020-12-31,DL,wheat,29654.3,25638.56,22996.26,25444.09,36395.76,32441.02,28889.99,24692.97,27173.91333333333,1472.6076406509962
2021-01-31,DL,wheat,27024.77,29654.3,25638.56,22996.26,25303.22,18975.07,28849.95,26096.373333333333,26050.336666666666,3352.546635997327
2021-02-28,DL,wheat,292112.49,27024.77,29654.3,25638.56,27265.59,23663.78,29008.35,27439.210000000003,26337.26166666667,2039.6966250164817
2021-03-31,DL,wheat,288328.22000000003,292112.49,27024.77,29654.3,25444.09,36395.76,32441.02,116263.85333333333,70478.41166666667,152295.06187053223
2021-04-30,DL,wheat,292112.49,288328.22000000003,292112.49,27024.77,22996.26,25303.22,18975.07,202488.49333333332,114292.43333333333,151967.8216905001
2021-05-31,DL,wheat,292112.49,292112.49,288328.22000000003,292112.49,25638.56,27265.59,23663.78,290851.06666666665,159145.13833333334,2184.84930318574
2021-06-30,DL,wheat,289746.0,292112.49,292112.49,288328.22000000003,29654.3,25444.09,36395.76,290851.06666666665,203557.46,2184.84930318574
2021-07-31,DL,wheat,57698.31,289746.0,292112.49,292112.49,27024.77,22996.26,25303.22,291323.66,246906.07666666666,1366.2936385337932
2021-08-31,DL,wheat,57696.35,57698.31,289746.0,292112.49,292112.49,25638.56,27265.59,213185.6,252018.33333333334,134661.14169421
2018-08-31,GA,rice,2970.27,2681.9055,5494.49,5495.1,5412.52,2944.12,2681.9055,4557.165166666667,4961.440916666666,1624.0225386659758
2018-09-30,GA,rice,2992.54,2970.27,2681.9055,5494.49,5299.37,2940.32,2681.9055,3715.555166666667,4554.39925,1547.3349272701362
2018-10-31,GA,rice,5191.63,2992.54,2970.27,2681.9055,5385.26,5555.31,2681.9055,2881.5718333333334,4169.927583333333,173.27426734825949
2018-11-30,GA,rice,5484.17,5191.63,2992.54,2970.27,5495.1,5412.52,2944.12,3718.1466666666674,4137.655916666667,1276.1225797051504
2018-12-31,GA,rice,5523.05,5484.17,5191.63,2992.54,5494.49,5299.37,2940.32,4556.113333333334,4135.83425,1361.971398170068
2019-01-31,GA,rice,5512.719999999999,5523.05,5484.17,5191.63,2681.9055,5385.26,5555.31,5399.616666666668,4140.59425,181.16775025740773
2019-02-28,GA,rice,5391.99,5512.719999999999,5523.05,5484.17,2970.27,5495.1,5412.52,5506.646666666667,4612.3966666666665,20.138958099425068
2019-03-31,GA,rice,5711.07,5391.99,5512.719999999999,5523.05,2992.54,5494.49,5299.37,5475.920000000001,5016.016666666666,72.86879235994724
2019-04-30,GA,rice,5731.17,5711.07,5391.99,5512.719999999999,5191.63,2681.9055,5385.26,5538.593333333333,5469.105,161.1058150202233
2019-05-31,GA,rice,5733.1900000000005,5731.17,5711.07,5391.99,5484.17,2970.27,5495.1,5611.41,5559.028333333333,190.28887198151378
2019-06-30,GA,rice,5733.09,5733.1900000000005,5731.17,5711.07,5523.05,2992.54,5494.49,5725.143333333333,5600.531666666667,12.229641586326196
2019-07-31,GA,rice,5755.23,5733.09,5733.1900000000005,5731.17,5512.719999999999,5191.63,2681.9055,5732.4833333333345,5635.538333333334,1.138478515373675
2019-08-31,GA,rice,5749.29,5755.23,5733.09,5733.1900000000005,5391.99,5484.17,2970.27,5740.503333333334,5675.956666666666,12.753765456912754
2019-09-30,GA,rice,5769.0435,5749.29,5755.23,5733.09,5711.07,5523.05,2992.54,5745.87,5735.506666666667,11.459371710377592
2019-10-31,GA,rice,5763.59,5769.0435,5749.29,5755.23,5731.17,5512.719999999999,5191.63,5757.8545,5745.1689166666665,10.134899641662814
2019-11-30,GA,rice,5736.71,5763.59,5769.0435,5749.29,5733.1900000000005,5391.99,5484.17,5760.641166666667,5750.57225,10.201563805608757
2019-12-31,GA,rice,5769.0435,5736.71,5763.59,5769.0435,5733.09,5711.07,5523.05,5756.4478333333345,5751.158916666667,17.309584457170203
2020-01-31,GA,rice,5731.87,5769.0435,5736.71,5763.59,5755.23,5731.17,5512.719999999999,5756.4478333333345,5757.1511666666665,17.309584457170203
2020-02-29,GA,rice,5742.52,5731.87,5769.0435,5736.71,5749.29,5733.1900000000005,5391.99,5745.874500000001,5753.257833333333,20.210351821444863
2020-03-31,GA,rice,5742.13,5742.52,5731.87,5769.0435,5769.0435,5733.09,5711.07,5747.811166666667,5752.1295,19.143265371401803
2020-04-30,GA,rice,2929.51,5742.13,5742.52,5731.87,5763.59,5755.23,5731.17,5738.840000000001,5747.643916666667,6.0393459907987905
2020-05-31,GA,rice,5769.0435,2929.51,5742.13,5742.52,5736.71,5749.29,5733.1900000000005,4804.72,5275.2972500000005,1623.9795091379685
2020-06-30,GA,rice,5663.64,5769.0435,2929.51,5742.13,5769.0435,5769.0435,5733.09,4813.561166666667,5280.686166666667,1631.691662993986
2020-07-31,GA,rice,5757.200000000001,5663.64,5769.0435,2929.51,5731.87,5763.59,5755.23,4787.397833333333,5263.118916666667,1609.8409472333224
2020-08-31,GA,rice,5762.24,5757.200000000001,5663.64,5769.0435,5742.52,5736.71,5749.29,5729.961166666667,5267.340583333334,57.74028042955086
2020-09-30,GA,rice,5761.38,5762.24,5757.200000000001,5663.64,5742.13,5769.0435,5769.0435,5727.693333333334,5270.6272500000005,55.52902424258121
2020-10-31,GA,rice,5737.82,5761.38,5762.24,5757.200000000001,2929.51,5731.87,5763.59,5760.2733333333335,5273.8355833333335,2.6960959428866134
2020-11-30,GA,rice,2931.85,5737.82,5761.38,5762.24,5769.0435,5742.52,5736.71,5753.813333333334,5741.88725,13.857306135509955
2020-12-31,GA,rice,2931.76,2931.85,5737.82,5761.38,5663.64,5742.13,5769.0435,4810.35,5269.0216666666665,1626.8713704223812
2021-01-31,GA,rice,2932.53,2931.76,2931.85,5737.82,5757.200000000001,2929.51,5731.87,3867.143333333334,4813.708333333333,1620.0535162251044
2021-02-28,GA,rice,2932.59,2932.53,2931.76,2931.85,5762.24,5769.0435,5742.52,2932.046666666667,4342.93,0.42099088000460966
2021-03-31,GA,rice,2932.99,2932.59,2932.53,2931.76,5761.38,5663.64,5742.13,2932.2933333333335,3871.3216666666667,0.4628534552622709
2021-04-30,GA,rice,2932.39,2932.99,2932.59,2932.53,5737.82,5757.200000000001,2929.51,2932.7033333333334,3399.9233333333336,0.2500666332205865
2021-05-31,GA,rice,2931.6800000000003,2932.39,2932.99,2932.59,2931.85,5762.24,5769.0435,2932.656666666667,2932.351666666667,0.3055050262272623
2021-06-30,GA,rice,2931.44,2931.6800000000003,2932.39,2932.99,2931.76,5761.38,5663.64,2932.353333333334,2932.3233333333337,0.6557692589991634
2021-07-31,GA,rice,2931.32,2931.44,2931.6800000000003,2932.39,2932.53,5737.82,5757.200000000001,2931.8366666666675,2932.2700000000004,0.4939972885006296
2021-08-31,GA,rice,2931.05,2931.32,2931.44,2931.6800000000003,2932.59,2931.85,5762.24,2931.480000000001,2932.068333333333,0.18330299427752259
2018-08-31,GJ,rice,56088.56,56619.55,57488.44,57750.3,77319.424,77319.424,51255.9315,57286.09666666666,60954.794,591.9087843865245
2018-09-30,GJ,rice,55703.7,56088.56,56619.55,57488.44,58516.36,77319.424,51255.9315,56732.18333333333,57416.31666666667,706.7041137802731
2018-10-31,GJ,rice,55128.67,55703.7,56088.56,56619.55,58034.69,77306.58,51255.9315,56137.27,56947.54000000001,459.86389693109527
2018-11-30,GJ,rice,54013.5,55128.67,55703.7,56088.56,57750.3,77319.424,77319.424,55640.31,56463.20333333334,483.07444778281405
2018-12-31,GJ,rice,53564.8,54013.5,55128.67,55703.7,57488.44,58516.36,77319.424,54948.62333333333,55840.40333333333,859.3640739721613
2019-01-31,GJ,rice,52893.09,53564.8,54013.5,55128.67,56619.55,58034.69,77306.58,54235.656666666655,55186.463333333326,805.2561906834745
2019-02-28,GJ,rice,52436.68,52893.09,53564.8,54013.5,56088.56,57750.3,77319.424,53490.463333333326,54565.386666666665,563.8919196389503
2019-03-31,GJ,rice,52092.84,52436.68,52893.09,53564.8,55703.7,57488.44,58516.36,52964.85666666666,53956.74,567.4738094697612
2019-04-30,GJ,rice,52162.73,52092.84,52436.68,52893.09,55128.67,56619.55,58034.69,52474.20333333333,53354.92999999999,401.44241932579087
2019-05-31,GJ,rice,52287.28,52162.73,52092.84,52436.68,54013.5,56088.56,57750.3,52230.75,52860.60666666667,181.7320189202297
2019-06-30,GJ,rice,52134.49,52287.28,52162.73,52092.84,53564.8,55703.7,57488.44,52180.94999999999,52572.90333333333,98.4921555293858
2019-07-31,GJ,rice,51938.11,52134.49,52287.28,52162.73,52893.09,55128.67,56619.55,52194.833333333336,52334.51833333333,81.29676521336643
2019-08-31,GJ,rice,51856.54,51938.11,52134.49,52287.28,52436.68,54013.5,56088.56,52119.95999999999,52175.355,175.03788990051618
2019-09-30,GJ,rice,51826.47,51856.54,51938.11,52134.49,52092.84,53564.8,55703.7,51976.38,52078.665,142.87230417693985
2019-10-31,GJ,rice,51833.07,51826.47,51856.54,51938.11,52162.73,52893.09,55128.67,51873.706666666665,52034.27,57.765848337608986
2019-11-30,GJ,rice,51896.35,51833.07,51826.47,51856.54,52287.28,52436.68,54013.5,51838.69333333333,51979.32666666667,15.80403853969137
2019-12-31,GJ,rice,51622.2,51896.35,51833.07,51826.47,52134.49,52092.84,53564.8,51851.963333333326,51914.17166666666,38.581370299199364
2020-01-31,GJ,rice,51474.83,51622.2,51896.35,51833.07,51938.11,52162.73,52893.09,51783.87333333333,51828.79,143.5436854555575
2020-02-29,GJ,rice,51363.24,51474.83,51622.2,51896.35,51856.54,52287.28,52436.68,51664.45999999999,51751.57666666667,213.91402081403953
2020-03-31,GJ,rice,51255.9315,51363.24,51474.83,51622.2,51826.47,52134.49,52092.84,51486.75666666666,51669.35999999999,129.89131777822286
2020-04-30,GJ,rice,53043.21,51255.9315,51363.24,51474.83,51833.07,51938.11,52162.73,51364.66716666666,51574.27025,109.45622837424308
2020-05-31,GJ,rice,52993.7,53043.21,51255.9315,51363.24,51896.35,51856.54,52287.28,51887.460499999994,51775.96025,1002.3454786681983
2020-06-30,GJ,rice,52940.15,52993.7,53043.21,51255.9315,51622.2,51826.47,52134.49,52430.94716666666,51958.85191666667,1017.8944801451231
2020-07-31,GJ,rice,52170.37,52940.15,52993.7,53043.21,51474.83,51833.07,51938.11,52992.35333333333,52178.51025,51.54319580855347
2020-08-31,GJ,rice,52251.65,52170.37,52940.15,52993.7,51363.24,51896.35,51856.54,52701.40666666667,52294.43358333333,460.6700083944679
2020-09-30,GJ,rice,52251.65,52251.65,52170.37,52940.15,51255.9315,51622.2,51826.47,52454.056666666664,52442.50191666667,422.92630106693935
2020-10-31,GJ,rice,52447.3,52251.65,52251.65,52170.37,53043.21,51474.83,51833.07,52224.556666666664,52608.454999999994,46.92702988860658
2020-11-30,GJ,rice,52588.47,52447.3,52251.65,52251.65,52993.7,51363.24,51896.35,52316.86666666667,52509.136666666665,112.95858017063134
2020-12-31,GJ,rice,51791.72,52588.47,52447.3,52251.65,52940.15,51255.9315,51622.2,52429.13999999999,52441.598333333335,169.14274238296255
2021-01-31,GJ,rice,52557.5,51791.72,52588.47,52447.3,52170.37,53043.21,51474.83,52275.829999999994,52250.19333333333,425.15186851386727
2021-02-28,GJ,rice,53606.54,52557.5,51791.72,52588.47,52251.65,52993.7,51363.24,52312.563333333324,52314.715,451.32927961097715
2021-03-31,GJ,rice,53870.8,53606.54,52557.5,51791.72,52251.65,52940.15,51255.9315,52651.91999999999,52540.53,911.0868566721941
2021-04-30,GJ,rice,53897.9,53870.8,53606.54,52557.5,52447.3,52170.37,53043.21,53344.946666666656,52810.38833333333,694.6312162105373
2021-05-31,GJ,rice,53895.95,53897.9,53870.8,53606.54,52588.47,52251.65,52993.7,53791.746666666666,53052.155,160.9650102789973
2021-06-30,GJ,rice,53924.45,53895.95,53897.9,53870.8,51791.72,52251.65,52940.15,53888.21666666667,53270.068333333336,15.114755509647075
2021-07-31,GJ,rice,54067.130000000005,53924.45,53895.95,53897.9,52557.5,52447.3,52170.37,53906.1,53625.52333333334,15.921447823079141
2021-08-31,GJ,rice,53940.59,54067.130000000005,53924.45,53895.95,53606.54,52588.47,52251.65,53962.51,53877.128333333334,91.71734187591608
2021-09-30,GJ,rice,56850.88,53940.59,54067.130000000005,53924.45,53870.8,51791.72,52251.65,53977.38999999999,53932.80333333334,78.13498320716239
2018-08-31,GJ,wheat,132226.06,133467.34,135498.21,136109.99,120067.53,119883.08,115674.57800000001,135025.17999999996,133026.65766666667,1383.3718919003732
2018-09-30,GJ,wheat,131326.51,132226.06,133467.34,135498.21,136508.438,119984.28,115674.57800000001,133730.53666666665,135053.07933333333,1651.8764389727921
2018-10-31,GJ,wheat,129980.89,131326.51,132226.06,133467.34,136508.438,120038.85,136508.438,132339.97,134189.42466666666,1074.9511097255272
2018-11-30,GJ,wheat,127374.07,129980.89,131326.51,132226.06,136109.99,120067.53,119883.08,131177.82,133101.5,1129.9462904493114
2018-12-31,GJ,wheat,126326.61,127374.07,129980.89,131326.51,135498.21,136508.438,119984.28,129560.49,131645.51333333334,2009.476948959648
2019-01-31,GJ,wheat,124758.94,126326.61,127374.07,129980.89,133467.34,136508.438,120038.85,127893.85666666667,130116.91333333334,1881.7742196484467
2019-02-28,GJ,wheat,123693.2,124758.94,126326.61,127374.07,132226.06,136109.99,120067.53,126153.20666666667,128665.51333333332,1316.1602357743384
2019-03-31,GJ,wheat,122892.19,123693.2,124758.94,126326.61,131326.51,135498.21,136508.438,124926.25,127243.37000000001,1324.6533637522975
2019-04-30,GJ,wheat,122209.72,122892.19,123693.2,124758.94,129980.89,133467.34,136508.438,123781.44333333334,125837.65000000001,936.498294196873
2019-05-31,GJ,wheat,123349.38,122209.72,122892.19,123693.2,127374.07,132226.06,136109.99,122931.70333333332,124542.455,742.5289255198516
2019-06-30,GJ,wheat,122993.01,123349.38,122209.72,122892.19,126326.61,131326.51,135498.21,122817.09666666666,123871.67333333332,573.5289752346177
2019-07-31,GJ,wheat,122535.86,122993.01,123349.38,122209.72,124758.94,129980.89,133467.34,122850.70333333332,123316.07333333332,583.0048193914603
2019-08-31,GJ,wheat,122347.18,122535.86,122993.01,123349.38,123693.2,127374.07,132226.06,122959.41666666667,122945.56,407.7990701726381
2019-09-30,GJ,wheat,122277.65,122347.18,122535.86,122993.01,122892.19,126326.61,131326.51,122625.34999999999,122721.22333333333,332.0849925852324
2019-10-31,GJ,wheat,122293.14,122277.65,122347.18,122535.86,122209.72,124758.94,129980.89,122386.89666666667,122618.8,133.60823789596344
2019-11-30,GJ,wheat,122442.24,122293.14,122277.65,122347.18,123349.38,123693.2,127374.07,122305.98999999999,122632.70333333332,36.50269990463175
2019-12-31,GJ,wheat,121801.95,122442.24,122293.14,122277.65,122993.01,122892.19,126326.61,122337.67666666668,122481.51333333335,90.88510897645475
2020-01-31,GJ,wheat,121454.55,121801.95,122442.24,122293.14,122535.86,122209.72,124758.94,122179.10999999999,122283.00333333334,335.0297773337919
2020-02-29,GJ,wheat,121193.54,121454.55,121801.95,122442.24,122347.18,123349.38,123693.2,121899.58,122102.78500000002,501.0305346985647
2020-03-31,GJ,wheat,120808.73,121193.54,121454.55,121801.95,122277.65,122993.01,122892.19,121483.34666666668,121910.51166666666,305.22551995805
2020-04-30,GJ,wheat,125110.85,120808.73,121193.54,121454.55,122293.14,122535.86,122209.72,121152.27333333333,121665.69166666665,324.88162680222956
2020-05-31,GJ,wheat,125000.63,125110.85,120808.73,121193.54,122442.24,122347.18,123349.38,122371.04,122135.31000000001,2380.5333039259017
2020-06-30,GJ,wheat,124871.5,125000.63,125110.85,120808.73,121801.95,122277.65,122993.01,123640.07,122561.70833333333,2452.6315986711884
2020-07-31,GJ,wheat,124905.18,124871.5,125000.63,125110.85,121454.55,122293.14,122535.86,124994.32666666668,123073.3,119.79943503095085
2020-08-31,GJ,wheat,125082.63,124905.18,124871.5,125000.63,121193.54,122442.24,122347.18,124925.77,123648.40499999998,66.98208940007373
2020-09-30,GJ,wheat,125082.63,125082.63,124905.18,124871.5,120808.73,121801.95,122277.65,124953.10333333333,124296.58666666667,113.43039113806545
2020-10-31,GJ,wheat,125552.31,125082.63,125082.63,124905.18,125110.85,121454.55,122293.14,125023.48,125008.90333333334,102.4508052696777
2020-11-30,GJ,wheat,125887.89,125552.31,125082.63,125082.63,125000.63,121193.54,122442.24,125239.19,125082.48,271.16987443374546
2020-12-31,GJ,wheat,124009.39,125887.89,125552.31,125082.63,124871.5,120808.73,121801.95,125507.60999999999,125230.35666666664,404.48669248867367
2021-01-31,GJ,wheat,125828.27,124009.39,125887.89,125552.31,124905.18,125110.85,121454.55,125149.86333333333,125086.67166666665,1001.8298518879052
2021-02-28,GJ,wheat,128311.07,125828.27,124009.39,125887.89,125082.63,125000.63,121193.54,125241.84999999999,125240.52,1067.757872741016
2021-03-31,GJ,wheat,128933.35,128311.07,125828.27,124009.39,125082.63,124871.5,120808.73,126049.57666666666,125778.59333333334,2159.3622174461216
2021-04-30,GJ,wheat,128996.99,128933.35,128311.07,125828.27,125552.31,124905.18,125110.85,127690.89666666667,126420.38,1642.8151673678733
2021-05-31,GJ,wheat,128992.74,128996.99,128933.35,128311.07,125887.89,125082.63,125000.63,128747.13666666667,126994.49333333333,378.98300190640447
2021-06-30,GJ,wheat,115674.57800000001,128992.74,128996.99,128933.35,124009.39,125082.63,124871.5,128974.36,127511.96833333334,35.57921725765006
2021-07-31,GJ,wheat,129392.64,115674.57800000001,128992.74,128996.99,125828.27,125552.31,124905.18,124554.76933333334,126122.83300000003,7690.471578718803
2021-08-31,GJ,wheat,127193.71,129392.64,115674.57800000001,128992.74,128311.07,125887.89,125082.63,124686.65266666668,126716.89466666667,7807.246464066679
2021-09-30,GJ,wheat,134053.88999999998,127193.71,129392.64,115674.57800000001,128933.35,124009.39,125082.63,124086.97600000001,126530.668,7367.845911053535
2018-12-31,HP,rice,12630.96,13937.16,12751.43,14066.11,13736.38,13281.02,7535.272,13584.9,13660.485,724.6800716868117
2019-01-31,HP,rice,12663.71,12630.96,13937.16,12751.43,14192.18,13474.02,7535.272,13106.516666666665,13476.248333333331,721.8756926461357
2019-02-28,HP,rice,12072.86,12663.71,12630.96,13937.16,13279.65,12666.38,9778.72,13077.276666666665,13221.503333333334,744.8608264859539
